번호,강좌지역,기관유형,기관분류,기관명,주소(도로명),대표전화,홈페이지,상태,비고
51,강원도 ,공공,주민자치기관,행구동 주민센터,강원도 원주시 행구로 250,033-737-5523,http://www.wonju.go.kr/haenggu/index.do,,
52,강원도 ,공공,주민자치기관,무실동 주민센터,강원도 원주시 만대공원길 14-10,033-737-5524,http://www.wonju.go.kr/musil/index.do,,
53,강원도 ,공공,주민자치기관,반곡관설동 주민센터,강원도 원주시 입춘로 5,033-737-5525,http://www.wonju.go.kr/bangwan/index.do,,
54,강원도 ,공공,국가 및 지자체,강릉시청,강원도 강릉시 강릉대로 33,033-660-2018,https://www.gn.go.kr,0,
55,강원도 ,공공,주민자치기관,주문진읍 주민센터,강원도 강릉시 주문진읍 항구로 19,033-660-3414,https://www.gn.go.kr/www/index.do,자료없음,
56,강원도 ,공공,주민자치기관,성산면 주민센터,강원도 강릉시 성산면 구산리 186-1,033-660-3511,https://www.gn.go.kr/www/index.do,자료없음,
57,강원도 ,공공,주민자치기관,왕산면 주민센터,강원도 강릉시 왕산면 백두대간로 1997,033-660-3541,https://www.gn.go.kr/www/index.do,자료없음,
58,강원도 ,공공,주민자치기관,구정면 주민센터,강원도 강릉시 구정면 구정중앙로 231,033-660-3567,https://www.gn.go.kr/www/index.do,자료없음,
59,강원도 ,공공,주민자치기관,강동면 주민센터,강원도 강릉시 강동면 율곡로 2208,033-660-3596,https://www.gn.go.kr/www/index.do,자료없음,
60,강원도 ,공공,주민자치기관,옥계면 주민센터,강원도 강릉시 옥계면 현내시장길 30,033-660-3626,https://www.gn.go.kr/www/index.do,자료없음,
61,강원도 ,공공,주민자치기관,사천면 주민센터,강원도 강릉시 사천면 미노길 67,033-660-3656,https://www.gn.go.kr/www/index.do,자료없음,
62,강원도 ,공공,주민자치기관,연곡면 주민센터,강원도 강릉시 연곡면 연주로 35-8,033-660-3681,https://www.gn.go.kr/www/index.do,자료없음,
63,강원도 ,공공,주민자치기관,홍제동 주민센터,강원도 강릉시 경강로 1953,033-660-3711,https://www.gn.go.kr/www/index.do,자료없음,
64,강원도 ,공공,주민자치기관,중앙동 주민센터,강원도 강릉시 토성로 163,033-660-3731,https://www.gn.go.kr/www/index.do,자료없음,
65,강원도 ,공공,주민자치기관,옥천동 주민센터,강원도 강릉시 경강로 2179,033-660-3751,https://www.gn.go.kr/www/index.do,자료없음,
66,강원도 ,공공,주민자치기관,교1동 주민센터,강원도 강릉시 하슬라로 173,033-660-3771,https://www.gn.go.kr/www/index.do,자료없음,
67,강원도 ,공공,주민자치기관,교2동 주민센터,강원도 강릉시 율곡로 2974,033-660-3802,https://www.gn.go.kr/www/index.do,자료없음,
68,강원도 ,공공,주민자치기관,포남1동 주민센터,강원도 강릉시 남구길30번길 42,033-660-3817,https://www.gn.go.kr/www/index.do,자료없음,
69,강원도 ,공공,주민자치기관,포남2동 주민센터,강원도 강릉시 하평2길 29,033-660-3841,https://www.gn.go.kr/www/index.do,자료없음,
70,강원도 ,공공,주민자치기관,초당동 주민센터,강원도 강릉시 초당순두부길 99,033-660-3861,https://www.gn.go.kr/www/index.do,자료없음,
71,강원도 ,공공,주민자치기관,송정동 주민센터,강원도 강릉시 경강로 2451,033-660-3882,https://www.gn.go.kr/www/index.do,자료없음,
72,강원도 ,공공,주민자치기관,내곡동 주민센터,강원도 강릉시 범일로 574,033-660-3902,https://www.gn.go.kr/www/index.do,자료없음,
73,강원도 ,공공,주민자치기관,강남동 주민센터,강원도 강릉시 남부로 232,033-660-3921,https://www.gn.go.kr/www/index.do,자료없음,
74,강원도 ,공공,주민자치기관,성덕동 주민센터,강원도 강릉시 성덕포남로 115,033-660-3951,https://www.gn.go.kr/www/index.do,자료없음,
75,강원도 ,공공,주민자치기관,경포동 주민센터,강원도 강릉시 난곡동 88-1,033-660-3976,https://www.gn.go.kr/www/index.do,자료없음,
76,강원도 ,공공,국가 및 지자체,동해시청,강원도 동해시 천곡로 77,033-530-2114,http://www.dh.go.kr/,0,
77,강원도 ,공공,주민자치기관,천곡동 주민센터,강원도 동해시 천곡로 98-1,033-530-2511,http://www.dh.go.kr/dong/main.htm?site_code=cheongok,0,
78,강원도 ,공공,주민자치기관,송정동 주민센터,강원도 동해시 동해항2길 25,033-530-2521,http://www.dh.go.kr/dong/main.htm?site_code=songjeong,0,
79,강원도 ,공공,주민자치기관,북삼동 주민센터,강원도 동해시 효자남길 33-4,033-530-2531,http://www.dh.go.kr/dong/main.htm?site_code=buksam,통일성없음,
80,강원도 ,공공,주민자치기관,부곡동 주민센터,강원도 동해시 부곡1길 6,033-530-2541,http://www.dh.go.kr/dong/main.htm?site_code=bugok,통일성없음,
81,강원도 ,공공,주민자치기관,동호동 주민센터,강원도 동해시 동호3길 35,033-530-2551,http://www.dh.go.kr/dong/main.htm?site_code=dongho,0,
82,강원도 ,공공,주민자치기관,발한동 주민센터,강원도 동해시 발한로 211,033-530-2561,http://www.dh.go.kr/dong/main.htm?site_code=balhan,0,
83,강원도 ,공공,주민자치기관,묵호동 주민센터,강원도 동해시 논골길 78,033-530-2571,http://www.dh.go.kr/dong/main.htm?site_code=mukho,0,
84,강원도 ,공공,주민자치기관,북평동 주민센터,강원도 동해시 대동로 137,033-530-2581,http://www.dh.go.kr/dong/main.htm?site_code=bukpyeung,0,
85,강원도 ,공공,주민자치기관,망상동 주민센터,강원도 동해시 발한로 330,033-530-2591,http://www.dh.go.kr/dong/main.htm?site_code=mangsang,0,
86,강원도 ,공공,주민자치기관,삼화동 주민센터,강원도 동해시 무릉1길 10,033-530-2601,http://www.dh.go.kr/dong/main.htm?site_code=samhwa,0,
87,강원도 ,공공,국가 및 지자체,태백시청,강원도 태백시 태붐로 21,033-552-1360,http://www.taebaek.go.kr/,0,
88,강원도 ,공공,주민자치기관,황지동 주민센터,강원도 태백시 황지로 133,033-552-1370,http://www.taebaek.go.kr/www/selectBbsNttList.do?bbsNo=37&key=404,홈페이지없음,
89,강원도 ,공공,주민자치기관,황연동 주민센터,강원도 태백시 광장로 31,033-552-1371,http://www.taebaek.go.kr/www/selectBbsNttList.do?bbsNo=37&key=404,,
90,강원도 ,공공,주민자치기관,삼수동 주민센터,강원도 태백시 태백로 758,033-552-1376,http://www.taebaek.go.kr/www/selectBbsNttList.do?bbsNo=37&key=404,,
91,강원도 ,공공,주민자치기관,상장동 주민센터,강원도 태백시 태백로 1182,033-552-1373,http://www.taebaek.go.kr/www/selectBbsNttList.do?bbsNo=37&key=404,,
92,강원도 ,공공,주민자치기관,문곡소도동 주민센터,강원도 태백시 천제단길 4,033-552-1375,http://www.taebaek.go.kr/www/selectBbsNttList.do?bbsNo=37&key=404,,
93,강원도 ,공공,주민자치기관,장성동 주민센터,강원도 태백시 장성1길 171,033-581-6903,http://www.taebaek.go.kr/www/selectBbsNttList.do?bbsNo=37&key=404,,
94,강원도 ,공공,주민자치기관,구문소동 주민센터,강원도 태백시 평화길 13,033-550-2607,http://www.taebaek.go.kr/www/selectBbsNttList.do?bbsNo=37&key=404,,
95,강원도 ,공공,주민자치기관,철암동 주민센터,강원도 태백시 철암길 2,033-582-7906,http://www.taebaek.go.kr/www/selectBbsNttList.do?bbsNo=37&key=404,,
96,강원도 ,공공,국가 및 지자체,속초시청,강원도 속초시 중앙로 183,033-633-3171,http://www.sokcho.gangwon.kr/,자료없음,
97,강원도 ,공공,주민자치기관,영랑동 주민센터,강원도 속초시 중앙로 403,033-639-2841,http://www.sokcho.go.kr/portal/happysokcho/commuservcenter/youngrangdong,자료없음,
98,강원도 ,공공,주민자치기관,동명동 주민센터,강원도 속초시 중앙로 257,033-631-1402,http://www.sokcho.go.kr/portal/happysokcho/commuservcenter/dongmyeongdong,자료없음,
99,강원도 ,공공,주민자치기관,금호동 주민센터,강원도 속초시 중앙시장로 43,033-631-1403,http://www.sokcho.go.kr/portal/happysokcho/commuservcenter/geumhodong,자료없음,
100,강원도 ,공공,주민자치기관,교동 주민센터,강원도 속초시 청학로 51,033-631-1404,http://www.sokcho.go.kr/portal/happysokcho/commuservcenter/kyodong,자료없음,
101,강원도 ,공공,주민자치기관,노학동 주민센터,강원도 속초시 동해대로 4245,033-639-2835,http://www.sokcho.go.kr/portal/happysokcho/commuservcenter/nohakdong,통일성없음,
102,강원도 ,공공,주민자치기관,조양동 주민센터,강원도 속초시 선사로1길 16,033-631-1406,http://www.sokcho.go.kr/portal/happysokcho/commuservcenter/joyangdong,자료없음,
103,강원도 ,공공,주민자치기관,청호동 주민센터,강원도 속초시 청호로 93,033-639-2647,http://www.sokcho.go.kr/portal/happysokcho/commuservcenter/chunghodong,자료없음,
104,강원도 ,공공,주민자치기관,대포동 주민센터,강원도 속초시 설악산로 466,033-636-7580,http://www.sokcho.go.kr/portal/happysokcho/commuservcenter/daepodong,자료없음,
105,강원도 ,공공,국가 및 지자체,삼척시청,강원도 삼척시 중앙로 296,033-572-2011,http://www.samcheok.go.kr/,0,
106,강원도 ,공공,주민자치기관,도계읍 주민센터,강원도 삼척시 도계읍 도계로 308,033-541-3001,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e001&x=16&y=6,사라짐.자료없음.,
107,강원도 ,공공,주민자치기관,원덕읍 주민센터,강원도 삼척시 원덕읍 삼척로 440,033-572-6011,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e002&x=2&y=9,,
108,강원도 ,공공,주민자치기관,근덕면 주민센터,강원도 삼척시 삼척로 3639,033-572-3011,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e003&x=12&y=11,,
109,강원도 ,공공,주민자치기관,하장면 주민센터,강원도 삼척시 하장면 하장길 118,033-552-1395,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e004&x=28&y=7,,
110,강원도 ,공공,주민자치기관,노곡면 주민센터,강원도 삼척시 노곡면 미근로 886,033-570-4872,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e005&x=11&y=8,,
111,강원도 ,공공,주민자치기관,미로면 주민센터,강원도 삼척시 미로면 적병길 8,033-570-4903,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e006&x=26&y=4,,
112,강원도 ,공공,주민자치기관,가곡면 주민센터,강원도 삼척시 가곡면 가곡천로 1477,033-570-4936,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e007&x=20&y=7,,
113,강원도 ,공공,주민자치기관,신기면 주민센터,강원도 삼척시 신기면 신기길 15,033-570-4967,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e008&x=9&y=13,,
114,강원도 ,공공,주민자치기관,남양동 주민센터,강원도 삼척시 남양길 11,033-572-8301,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e009&x=11&y=13,,
115,강원도 ,공공,주민자치기관,교동 주민센터,강원도 삼척시 대학로 88-14,033-570-4542,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e011&x=14&y=7,,
116,강원도 ,공공,주민자치기관,정라동 주민센터,강원도 삼척시 새천년도로 16,033-572-2024,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e012&x=6&y=6,,
117,강원도 ,공공,주민자치기관,성내동 주민센터,강원도 삼척시 대학로 57,033-572-2022,http://www.samcheok.go.kr/program/publicsil/default2.asp?sec=e010&x=8&y=13,,
118,강원도 ,공공,국가 및 지자체,홍천군청,강원도 홍천군 홍천읍 석화로 93,033-432-7801,https://www.hongcheon.gangwon.kr,0,
119,강원도 ,공공,주민자치기관,홍천읍 주민센터,강원도 홍천군 홍천읍 홍천로 351,033-434-3002,https://www.hongcheon.gangwon.kr/eup/index.do,자료없음,
120,강원도 ,공공,주민자치기관,화촌면 주민센터,강원도 홍천군 화촌면 성산로 143,033-432-2031,https://www.hongcheon.gangwon.kr/hwachon/index.do,자료없음,
121,강원도 ,공공,주민자치기관,두촌면 주민센터,강원도 홍천군 두촌면 자은로 349,033-435-3004,https://www.hongcheon.gangwon.kr/duchon/index.do,자료없음,
122,강원도 ,공공,주민자치기관,내촌면 주민센터,강원도 홍천군 내촌면 내촌길 27,033-433-3003,https://www.hongcheon.gangwon.kr/naechon/index.do,자료없음,
123,강원도 ,공공,주민자치기관,서석면 주민센터,강원도 홍천군 서석면 풍암길 10,033-433-4031,https://www.hongcheon.gangwon.kr/seoseok/index.do,자료없음,
124,강원도 ,공공,주민자치기관,동면 주민센터,강원도 홍천군 동면 공작산로 497,033-436-6031,https://www.hongcheon.gangwon.kr/dongmyeon/index.do,자료없음,
125,강원도 ,공공,주민자치기관,남면 주민센터,강원도 홍천군 남면 양덕원로 97,033-432-4004,https://www.hongcheon.gangwon.kr/nammyeon/index.do,자료없음,
126,강원도 ,공공,주민자치기관,서면 주민센터,강원도 홍천군 서면 팔봉산로 617,033-434-0454,https://www.hongcheon.gangwon.kr/seomyeon/index.do,자료없음,
127,강원도 ,공공,주민자치기관,북방면 주민센터,강원도 홍천군 북방면 상화계리 93-1,033-435-6001,https://www.hongcheon.gangwon.kr/bukbang/index.do,자료없음,
128,강원도 ,공공,주민자치기관,내면 주민센터,강원도 홍천군 내면 창촌로 59,033-432-6003,https://www.hongcheon.gangwon.kr/naemyeon/index.do,자료없음,
129,강원도 ,공공,국가 및 지자체,횡성군청,강원도 횡성군 횡성읍 태기로 15,033-340-2114,http://www.hsg.go.kr/,0,
130,강원도 ,공공,주민자치기관,횡성읍 주민센터,강원도 횡성군 횡성읍 읍상리 32-2,033-340-2601,http://www.hsg.go.kr/intro/town/00001419.web,0,
131,강원도 ,공공,주민자치기관,우천면 주민센터,강원도 횡성군 우천면 우항1길 5-30,033-340-2602,http://www.hsg.go.kr/intro/town/00001437.web,0,
132,강원도 ,공공,주민자치기관,안흥면 주민센터,강원도 횡성군 안흥면 안흥로 27,033-340-2603,http://www.hsg.go.kr/intro/town/00001457.web,0,
133,강원도 ,공공,주민자치기관,둔내면 주민센터,강원도 횡성군 둔내면 둔내로51번길 17,033-340-2604,http://www.hsg.go.kr/intro/town/00001477.web,0,
134,강원도 ,공공,주민자치기관,갑천면 주민센터,강원도 횡성군 갑천면 청정로 295,033-340-2605,http://www.hsg.go.kr/intro/town/00001496.web,통일성없음,
135,강원도 ,공공,주민자치기관,청일면 주민센터,강원도 횡성군 청일면 유동로 17,033-340-2606,http://www.hsg.go.kr/intro/town/00001514.web,0,
136,강원도 ,공공,주민자치기관,공근면 주민센터,강원도 횡성군 공근면 학담시장길 11,033-340-2607,http://www.hsg.go.kr/intro/town/00001533.web,0,
137,강원도 ,공공,주민자치기관,서원면 주민센터,강원도 횡성군 서원면 서원로 161,033-340-2608,http://www.hsg.go.kr/intro/town/00001551.web,0,
138,강원도 ,공공,주민자치기관,강림면 주민센터,강원도 횡성군 강림면 태종로 42,033-340-2709,http://www.hsg.go.kr/intro/town/00001570.web,0,
139,강원도 ,공공,국가 및 지자체,영월군청,강원도 영월군 영월읍 하송로 64,1577-0545,http://www.yw.go.kr/,0,
140,강원도 ,공공,주민자치기관,영월읍 주민센터,강원도 영월군 영월읍 단종로 48-8,033-374-3002,http://ywe.yw.go.kr/site/town/page/templet/index.jsp?templetCode=TPYWAA09,페이지없음,
141,강원도 ,공공,주민자치기관,상동읍 주민센터,강원도 영월군 상동읍 태백산로 3191,033-378-3001,http://sde.yw.go.kr/site/town/page/templet/index.jsp?templetCode=TPYWAA08,페이지없음,
142,강원도 ,공공,주민자치기관,중동면 주민센터,강원도 영월군 중동면 녹전리 774-12,033-378-4001,http://jdm.yw.go.kr/site/town/page/templet/index.jsp?templetCode=TPYWAA07,페이지없음,
143,강원도 ,공공,주민자치기관,김삿갓면 주민센터,강원도 영월군 김삿갓면 옥동장터길 36,033-372-9001,http://ksgm.yw.go.kr/site/town/page/templet/index.jsp?templetCode=TPYWAA06,페이지없음,
144,강원도 ,공공,주민자치기관,북면 주민센터,강원도 영월군 북면 봉래산로 987,033-372-3001,http://bm.yw.go.kr/site/town/page/templet/index.jsp?templetCode=TPYWAA05,페이지없음,
145,강원도 ,공공,주민자치기관,남면 주민센터,강원도 영월군 남면 연당로 47-6,033-372-4001,http://nm.yw.go.kr/site/town/page/templet/index.jsp?templetCode=TPYWAA04,페이지없음,
146,강원도 ,공공,주민자치기관,한반도면 주민센터,강원도 영월군 한반도면 신천길 6-6,033-372-6001,http://hbdm.yw.go.kr/site/town/page/templet/index.jsp?templetCode=TPYWAA03,페이지없음,
147,강원도 ,공공,주민자치기관,주천면 주민센터,강원도 영월군 주천면 주천로 103,033-372-7001,http://jcm.yw.go.kr/site/town/page/templet/index.jsp?templetCode=TPYWAA02,페이지없음,
148,강원도 ,공공,주민자치기관,무릉도원면 주민센터,강원도 영월군 무릉도원면 무릉리 905,033-372-8001,http://sjm.yw.go.kr/site/town/page/templet/index.jsp?templetCode=TPYWAA01,페이지없음,
149,강원도 ,공공,국가 및 지자체,평창군청,강원도 평창군 평창읍 군청길 77,033-330-2000,http://www.happy700.or.kr/,,
150,강원도 ,공공,주민자치기관,평창읍 주민센터,강원도 평창군 평창읍 중리 335-3,033-330-2601,http://www.happy700.or.kr/index.happy?menuCd=DOM_000000110000000000,,
151,강원도 ,공공,주민자치기관,미탄면 주민센터,강원도 평창군 미탄면 청옥산1길 1,033-330-2602,http://www.happy700.or.kr/index.happy?menuCd=DOM_000000122000000000,,
152,강원도 ,공공,주민자치기관,방림면 주민센터,강원도 평창군 방림면 서동로 1337,033-330-2603,http://www.happy700.or.kr/index.happy?menuCd=DOM_000000123000000000,,
153,강원도 ,공공,주민자치기관,대화면 주민센터,강원도 평창군 대화면 남산1길 28,033-330-2604,http://www.happy700.or.kr/index.happy?menuCd=DOM_000000124000000000,,
154,강원도 ,공공,주민자치기관,봉평면 주민센터,강원도 평창군 봉평면 기풍4길 10,033-330-2605,http://www.happy700.or.kr/index.happy?menuCd=DOM_000000125000000000,,
155,강원도 ,공공,주민자치기관,용평면 주민센터,강원도 평창군 용평면 경강로 2027,033-330-2739,http://www.happy700.or.kr/index.happy?menuCd=DOM_000000126000000000,,
156,강원도 ,공공,주민자치기관,진부면 주민센터,강원도 평창군 진부면 석두산2길 13,033-330-2607,http://www.happy700.or.kr/index.happy?menuCd=DOM_000000127000000000,,
157,강원도 ,공공,주민자치기관,대관령면 주민센터,강원도 평창군 대관령면 대관령로 83,033-330-2608,http://www.happy700.or.kr/index.happy?menuCd=DOM_000000128000000000,,
158,강원도 ,공공,국가 및 지자체,정선군청,강원도 정선군 정선읍 봉양3길 21,033-562-3911,http://www.jeongseon.go.kr/,,
159,강원도 ,공공,주민자치기관,정선읍 주민센터,강원도 정선군 정선읍 정선로 1331,033-562-3002,http://www.jeongseon.go.kr/portal/jeongseongun/em_welfarecenter/greeting-jeongseoneup/em_greeting,,
160,강원도 ,공공,주민자치기관,고한읍 주민센터,강원도 정선군 고한읍 고한2길 1,033-592-3001,http://www.jeongseon.go.kr/portal/jeongseongun/em_welfarecenter/greeting-gohaneup/em_greeting,,
161,강원도 ,공공,주민자치기관,사북읍 주민센터,강원도 정선군 사북읍 사북중앙로 73,033-592-3002,http://www.jeongseon.go.kr/portal/jeongseongun/em_welfarecenter/greeting-sabukeup/em_greeting,,
162,강원도 ,공공,주민자치기관,신동읍 주민센터,강원도 정선군 신동읍 예미길 1,033-378-8001,http://www.jeongseon.go.kr/portal/jeongseongun/em_welfarecenter/greeting-sindongeup/em_greeting,,
163,강원도 ,공공,주민자치기관,남면 주민센터,강원도 정선군 남면 칠현로 80,033-591-1004,http://www.jeongseon.go.kr/portal/jeongseongun/em_welfarecenter/greeting-nammyeon/em_greeting,,
