번호,강좌지역,기관유형,기관분류,기관명,주소(도로명),대표전화,홈페이지,상태,비고
206,제주특별자치도  ,,,,,,,,
207,제주특별자치도  ,,,,,,,,
208,제주특별자치도  ,,,,,,,,
209,제주특별자치도  ,,,,,,,,
210,제주특별자치도  ,,,,,,,,
211,제주특별자치도  ,,,,,,,,
212,제주특별자치도  ,,,,,,,,
213,제주특별자치도  ,,,,,,,,
214,제주특별자치도  ,,,,,,,,
215,제주특별자치도  ,,,,,,,,
216,제주특별자치도  ,,,,,,,,
217,제주특별자치도  ,,,,,,,,
218,제주특별자치도  ,,,,,,,,
219,제주특별자치도  ,,,,,,,,
220,제주특별자치도  ,,,,,,,,
221,제주특별자치도  ,,,,,,,,
222,제주특별자치도  ,,,,,,,,
223,제주특별자치도  ,,,,,,,,
224,제주특별자치도  ,,,,,,,,
225,제주특별자치도  ,,,,,,,,
226,제주특별자치도  ,,,,,,,,
227,제주특별자치도  ,,,,,,,,
228,제주특별자치도  ,,,,,,,,
229,제주특별자치도  ,,,,,,,,
230,제주특별자치도  ,,,,,,,,
231,제주특별자치도  ,,,,,,,,
232,제주특별자치도  ,,,,,,,,
233,제주특별자치도  ,,,,,,,,
234,제주특별자치도  ,,,,,,,,
235,제주특별자치도  ,,,,,,,,
236,제주특별자치도  ,,,,,,,,
237,제주특별자치도  ,,,,,,,,
238,제주특별자치도  ,,,,,,,,
239,제주특별자치도  ,,,,,,,,
240,제주특별자치도  ,,,,,,,,
241,제주특별자치도  ,,,,,,,,
242,제주특별자치도  ,,,,,,,,
243,제주특별자치도  ,,,,,,,,
244,제주특별자치도  ,,,,,,,,
245,제주특별자치도  ,,,,,,,,
246,제주특별자치도  ,,,,,,,,
247,제주특별자치도  ,,,,,,,,
248,제주특별자치도  ,,,,,,,,
249,제주특별자치도  ,,,,,,,,
250,제주특별자치도  ,,,,,,,,
251,제주특별자치도  ,,,,,,,,
252,제주특별자치도  ,,,,,,,,
253,제주특별자치도  ,,,,,,,,
254,제주특별자치도  ,,,,,,,,
255,제주특별자치도  ,,,,,,,,
256,제주특별자치도  ,,,,,,,,
257,제주특별자치도  ,,,,,,,,
258,제주특별자치도  ,,,,,,,,
259,제주특별자치도  ,,,,,,,,
260,제주특별자치도  ,,,,,,,,
261,제주특별자치도  ,,,,,,,,
262,제주특별자치도  ,,,,,,,,
263,제주특별자치도  ,,,,,,,,
264,제주특별자치도  ,,,,,,,,
265,제주특별자치도  ,,,,,,,,
266,제주특별자치도  ,,,,,,,,
267,제주특별자치도  ,,,,,,,,
268,제주특별자치도  ,,,,,,,,
269,제주특별자치도  ,,,,,,,,
270,제주특별자치도  ,,,,,,,,
271,제주특별자치도  ,,,,,,,,
272,제주특별자치도  ,,,,,,,,
273,제주특별자치도  ,,,,,,,,
274,제주특별자치도  ,,,,,,,,
275,제주특별자치도  ,,,,,,,,
276,제주특별자치도  ,,,,,,,,
277,제주특별자치도  ,,,,,,,,
278,제주특별자치도  ,,,,,,,,
279,제주특별자치도  ,,,,,,,,
280,제주특별자치도  ,,,,,,,,
281,제주특별자치도  ,,,,,,,,
282,제주특별자치도  ,,,,,,,,
283,제주특별자치도  ,,,,,,,,
284,제주특별자치도  ,,,,,,,,
285,제주특별자치도  ,,,,,,,,
286,제주특별자치도  ,,,,,,,,
287,제주특별자치도  ,,,,,,,,
288,제주특별자치도  ,,,,,,,,
289,제주특별자치도  ,,,,,,,,
290,제주특별자치도  ,,,,,,,,
291,제주특별자치도  ,,,,,,,,
292,제주특별자치도  ,,,,,,,,
293,제주특별자치도  ,,,,,,,,
294,제주특별자치도  ,,,,,,,,
295,제주특별자치도  ,,,,,,,,
296,제주특별자치도  ,,,,,,,,
297,제주특별자치도  ,,,,,,,,
298,제주특별자치도  ,,,,,,,,
299,제주특별자치도  ,,,,,,,,
300,제주특별자치도  ,,,,,,,,
301,제주특별자치도  ,,,,,,,,
302,제주특별자치도  ,,,,,,,,
303,제주특별자치도  ,,,,,,,,
304,제주특별자치도  ,,,,,,,,
305,제주특별자치도  ,,,,,,,,
306,제주특별자치도  ,,,,,,,,
307,제주특별자치도  ,,,,,,,,
308,제주특별자치도  ,,,,,,,,
309,제주특별자치도  ,,,,,,,,
310,제주특별자치도  ,,,,,,,,
311,제주특별자치도  ,,,,,,,,
312,제주특별자치도  ,,,,,,,,
313,제주특별자치도  ,,,,,,,,
314,제주특별자치도  ,,,,,,,,
315,제주특별자치도  ,,,,,,,,
316,제주특별자치도  ,,,,,,,,
317,제주특별자치도  ,,,,,,,,
318,제주특별자치도  ,,,,,,,,
319,제주특별자치도  ,,,,,,,,
320,제주특별자치도  ,,,,,,,,
321,제주특별자치도  ,,,,,,,,
322,제주특별자치도  ,,,,,,,,
323,제주특별자치도  ,,,,,,,,
324,제주특별자치도  ,,,,,,,,
325,제주특별자치도  ,,,,,,,,
326,제주특별자치도  ,,,,,,,,
327,제주특별자치도  ,,,,,,,,
328,제주특별자치도  ,,,,,,,,
329,제주특별자치도  ,,,,,,,,
330,제주특별자치도  ,,,,,,,,
331,제주특별자치도  ,,,,,,,,
332,제주특별자치도  ,,,,,,,,
333,제주특별자치도  ,,,,,,,,
334,제주특별자치도  ,,,,,,,,
335,제주특별자치도  ,,,,,,,,
336,제주특별자치도  ,,,,,,,,
337,제주특별자치도  ,,,,,,,,
338,제주특별자치도  ,,,,,,,,
339,제주특별자치도  ,,,,,,,,
340,제주특별자치도  ,,,,,,,,
341,제주특별자치도  ,,,,,,,,
342,제주특별자치도  ,,,,,,,,
343,제주특별자치도  ,,,,,,,,
344,제주특별자치도  ,,,,,,,,
345,제주특별자치도  ,,,,,,,,
346,제주특별자치도  ,,,,,,,,
347,제주특별자치도  ,,,,,,,,
348,제주특별자치도  ,,,,,,,,
349,제주특별자치도  ,,,,,,,,
350,제주특별자치도  ,,,,,,,,
351,제주특별자치도  ,,,,,,,,
352,제주특별자치도  ,,,,,,,,
353,제주특별자치도  ,,,,,,,,
354,제주특별자치도  ,,,,,,,,
355,제주특별자치도  ,,,,,,,,
356,제주특별자치도  ,,,,,,,,
357,제주특별자치도  ,,,,,,,,
358,제주특별자치도  ,,,,,,,,
359,제주특별자치도  ,,,,,,,,
360,제주특별자치도  ,,,,,,,,
361,제주특별자치도  ,,,,,,,,
362,제주특별자치도  ,,,,,,,,
363,제주특별자치도  ,,,,,,,,
364,제주특별자치도  ,,,,,,,,
365,제주특별자치도  ,,,,,,,,
366,제주특별자치도  ,,,,,,,,
367,제주특별자치도  ,,,,,,,,
368,제주특별자치도  ,,,,,,,,
369,제주특별자치도  ,,,,,,,,
370,제주특별자치도  ,,,,,,,,
371,제주특별자치도  ,,,,,,,,
372,제주특별자치도  ,,,,,,,,
373,제주특별자치도  ,,,,,,,,
374,제주특별자치도  ,,,,,,,,
375,제주특별자치도  ,,,,,,,,
376,제주특별자치도  ,,,,,,,,
377,제주특별자치도  ,,,,,,,,
378,제주특별자치도  ,,,,,,,,
379,제주특별자치도  ,,,,,,,,
380,제주특별자치도  ,,,,,,,,
381,제주특별자치도  ,,,,,,,,
382,제주특별자치도  ,,,,,,,,
383,제주특별자치도  ,,,,,,,,
384,제주특별자치도  ,,,,,,,,
385,제주특별자치도  ,,,,,,,,
386,제주특별자치도  ,,,,,,,,
387,제주특별자치도  ,,,,,,,,
388,제주특별자치도  ,,,,,,,,
389,제주특별자치도  ,,,,,,,,
390,제주특별자치도  ,,,,,,,,
391,제주특별자치도  ,,,,,,,,
392,제주특별자치도  ,,,,,,,,
393,제주특별자치도  ,,,,,,,,
394,제주특별자치도  ,,,,,,,,
395,제주특별자치도  ,,,,,,,,
396,제주특별자치도  ,,,,,,,,
397,제주특별자치도  ,,,,,,,,
398,제주특별자치도  ,,,,,,,,
399,제주특별자치도  ,,,,,,,,
400,제주특별자치도  ,,,,,,,,
401,제주특별자치도  ,,,,,,,,
402,제주특별자치도  ,,,,,,,,
403,제주특별자치도  ,,,,,,,,
404,제주특별자치도  ,,,,,,,,
405,제주특별자치도  ,,,,,,,,
406,제주특별자치도  ,,,,,,,,
407,제주특별자치도  ,,,,,,,,
408,제주특별자치도  ,,,,,,,,
409,제주특별자치도  ,,,,,,,,
410,제주특별자치도  ,,,,,,,,
411,제주특별자치도  ,,,,,,,,
412,제주특별자치도  ,,,,,,,,
413,제주특별자치도  ,,,,,,,,
414,제주특별자치도  ,,,,,,,,
415,제주특별자치도  ,,,,,,,,
416,제주특별자치도  ,,,,,,,,
417,제주특별자치도  ,,,,,,,,
418,제주특별자치도  ,,,,,,,,
419,제주특별자치도  ,,,,,,,,
420,제주특별자치도  ,,,,,,,,
421,제주특별자치도  ,,,,,,,,
422,제주특별자치도  ,,,,,,,,
423,제주특별자치도  ,,,,,,,,
424,제주특별자치도  ,,,,,,,,
425,제주특별자치도  ,,,,,,,,
426,제주특별자치도  ,,,,,,,,
427,제주특별자치도  ,,,,,,,,
428,제주특별자치도  ,,,,,,,,
429,제주특별자치도  ,,,,,,,,
430,제주특별자치도  ,,,,,,,,
431,제주특별자치도  ,,,,,,,,
432,제주특별자치도  ,,,,,,,,
433,제주특별자치도  ,,,,,,,,
434,제주특별자치도  ,,,,,,,,
435,제주특별자치도  ,,,,,,,,
436,제주특별자치도  ,,,,,,,,
437,제주특별자치도  ,,,,,,,,
438,제주특별자치도  ,,,,,,,,
439,제주특별자치도  ,,,,,,,,
440,제주특별자치도  ,,,,,,,,
441,제주특별자치도  ,,,,,,,,
442,제주특별자치도  ,,,,,,,,
443,제주특별자치도  ,,,,,,,,
444,제주특별자치도  ,,,,,,,,
445,제주특별자치도  ,,,,,,,,
446,제주특별자치도  ,,,,,,,,
447,제주특별자치도  ,,,,,,,,
448,제주특별자치도  ,,,,,,,,
449,제주특별자치도  ,,,,,,,,
450,제주특별자치도  ,,,,,,,,
451,제주특별자치도  ,,,,,,,,
452,제주특별자치도  ,,,,,,,,
453,제주특별자치도  ,,,,,,,,
454,제주특별자치도  ,,,,,,,,
455,제주특별자치도  ,,,,,,,,
456,제주특별자치도  ,,,,,,,,
457,제주특별자치도  ,,,,,,,,
458,제주특별자치도  ,,,,,,,,
459,제주특별자치도  ,,,,,,,,
460,제주특별자치도  ,,,,,,,,
461,제주특별자치도  ,,,,,,,,
462,제주특별자치도  ,,,,,,,,
463,제주특별자치도  ,,,,,,,,
464,제주특별자치도  ,,,,,,,,
465,제주특별자치도  ,,,,,,,,
466,제주특별자치도  ,,,,,,,,
467,제주특별자치도  ,,,,,,,,
468,제주특별자치도  ,,,,,,,,
469,제주특별자치도  ,,,,,,,,
470,제주특별자치도  ,,,,,,,,
471,제주특별자치도  ,,,,,,,,
472,제주특별자치도  ,,,,,,,,
473,제주특별자치도  ,,,,,,,,
474,제주특별자치도  ,,,,,,,,
475,제주특별자치도  ,,,,,,,,
476,제주특별자치도  ,,,,,,,,
477,제주특별자치도  ,,,,,,,,
478,제주특별자치도  ,,,,,,,,
479,제주특별자치도  ,,,,,,,,
480,제주특별자치도  ,,,,,,,,
481,제주특별자치도  ,,,,,,,,
482,제주특별자치도  ,,,,,,,,
483,제주특별자치도  ,,,,,,,,
484,제주특별자치도  ,,,,,,,,
485,제주특별자치도  ,,,,,,,,
486,제주특별자치도  ,,,,,,,,
487,제주특별자치도  ,,,,,,,,
488,제주특별자치도  ,,,,,,,,
489,제주특별자치도  ,,,,,,,,
490,제주특별자치도  ,,,,,,,,
491,제주특별자치도  ,,,,,,,,
492,제주특별자치도  ,,,,,,,,
493,제주특별자치도  ,,,,,,,,
494,제주특별자치도  ,,,,,,,,
495,제주특별자치도  ,,,,,,,,
496,제주특별자치도  ,,,,,,,,
497,제주특별자치도  ,,,,,,,,
498,제주특별자치도  ,,,,,,,,
499,제주특별자치도  ,,,,,,,,
500,제주특별자치도  ,,,,,,,,
501,제주특별자치도  ,,,,,,,,
502,제주특별자치도  ,,,,,,,,
503,제주특별자치도  ,,,,,,,,
504,제주특별자치도  ,,,,,,,,
505,제주특별자치도  ,,,,,,,,
506,제주특별자치도  ,,,,,,,,
507,제주특별자치도  ,,,,,,,,
508,제주특별자치도  ,,,,,,,,
509,제주특별자치도  ,,,,,,,,
510,제주특별자치도  ,,,,,,,,
511,제주특별자치도  ,,,,,,,,
512,제주특별자치도  ,,,,,,,,
513,제주특별자치도  ,,,,,,,,
514,제주특별자치도  ,,,,,,,,
515,제주특별자치도  ,,,,,,,,
516,제주특별자치도  ,,,,,,,,
517,제주특별자치도  ,,,,,,,,
518,제주특별자치도  ,,,,,,,,
519,제주특별자치도  ,,,,,,,,
520,제주특별자치도  ,,,,,,,,
521,제주특별자치도  ,,,,,,,,
522,제주특별자치도  ,,,,,,,,
523,제주특별자치도  ,,,,,,,,
524,제주특별자치도  ,,,,,,,,
525,제주특별자치도  ,,,,,,,,
526,제주특별자치도  ,,,,,,,,
527,제주특별자치도  ,,,,,,,,
528,제주특별자치도  ,,,,,,,,
529,제주특별자치도  ,,,,,,,,
530,제주특별자치도  ,,,,,,,,
531,제주특별자치도  ,,,,,,,,
532,제주특별자치도  ,,,,,,,,
533,제주특별자치도  ,,,,,,,,
534,제주특별자치도  ,,,,,,,,
535,제주특별자치도  ,,,,,,,,
