번호,강좌지역,기관유형,기관분류,기관명,주소(도로명),대표전화,홈페이지,상태,비고
17,경상남도 ,공공,주민자치기관,가음정동 주민센터,경남 창원시 성산구 가음로13번길 31,055-272-5500,http://www.changwon.go.kr/town/kaeumjung/main/main.jsp,0,
18,경상남도 ,공공,주민자치기관,성주동 주민센터,경남 창원시 성산구 공단로 735,055-272-5600,http://www.changwon.go.kr/town/sungju/main/main.jsp,0,
19,경상남도 ,공공,주민자치기관,웅남동 주민센터,경남 창원시 성산구 신촌로 50,055-272-5700,http://www.changwon.go.kr/town/ungnam/main/main.jsp,0,
20,경상남도 ,공공,국가 및 지자체,마산회원구청,경상남도 창원시 마산회원구 삼호로 63,055-230-2114,http://masanhw.changwon.go.kr/,0,
21,경상남도 ,공공,주민자치기관,내서읍 주민센터,경상남도 창원시 마산회원구 내서읍 중리상곡로 65,055-230-5010,http://www.changwon.go.kr/town/naeseo/main/main.jsp,0,
22,경상남도 ,공공,주민자치기관,회원1동 주민센터,경상남도 창원시 마산회원구 회원동11길 7,055-230-5210,http://www.changwon.go.kr/town/hoewon1/main/main.jsp,0,
23,경상남도 ,공공,주민자치기관,회원2동 주민센터,경상남도 창원시 마산회원구 회원남로 74,055-230-5260,http://www.changwon.go.kr/town/hoewon2/main/main.jsp,0,
24,경상남도 ,공공,주민자치기관,석전동 주민센터,경상남도 창원시 마산회원구 석전동4길 52,055-230-5360,http://www.changwon.go.kr/town/seokjeon/main/main.jsp,0,
25,경상남도 ,공공,주민자치기관,회성동 주민센터,경상남도 창원시 마산회원구 북성로 327,055-230-5410,http://www.changwon.go.kr/town/hoeseong/main/main.jsp,0,
26,경상남도 ,공공,주민자치기관,양덕1동 주민센터,경상남도 창원시 마산회원구 팔용로 25,055-230-5460,http://www.changwon.go.kr/town/yangdeok1/main/main.jsp,0,
27,경상남도 ,공공,주민자치기관,양덕2동 주민센터,경상남도 창원시 마산회원구 율림교로 3,055-230-5510,http://www.changwon.go.kr/town/yangdeok2/main/main.jsp,0,
28,경상남도 ,공공,주민자치기관,합성1동 주민센터,경상남도 창원시 마산회원구 합성서3길 21,055-230-5560,http://www.changwon.go.kr/town/hapseong1/main/main.jsp,0,
29,경상남도 ,공공,주민자치기관,합성2동 주민센터,경상남도 창원시 마산회원구 합성남8길 46,055-230-5610,http://www.changwon.go.kr/town/hapseong2/main/main.jsp,0,
30,경상남도 ,공공,주민자치기관,구암1동 주민센터,경상남도 창원시 마산회원구 구암서2길 95,055-230-5660,http://www.changwon.go.kr/town/guam1/main/main.jsp,0,
31,경상남도 ,공공,주민자치기관,구암2동 주민센터,경상남도 창원시 마산회원구 구암남16길 12,055-230-5710,http://www.changwon.go.kr/town/guam2/main/main.jsp,0,
32,경상남도 ,공공,주민자치기관,봉암동 주민센터,경상남도 창원시 마산회원구 봉양로 148,055-230-5760,http://www.changwon.go.kr/town/bongam/main/main.jsp,0,
33,경상남도 ,공공,국가 및 지자체,마산합포구청,경상남도 창원시 마산합포구 3·15대로 210,055-220-2114,http://masanhp.changwon.go.kr/,0,
34,경상남도 ,공공,주민자치기관,구산면 주민센터,경상남도 창원시 마산합포구 구산면 구산로 554,055-220-5010,http://www.changwon.go.kr/town/gusan/main/main.jsp,0,
35,경상남도 ,공공,주민자치기관,진동면 주민센터,경상남도 창원시 마산합포구 진동면 신서촌로 11,055-220-5080,http://www.changwon.go.kr/town/jindong/main/main.jsp,0,
36,경상남도 ,공공,주민자치기관,진북면 주민센터,경상남도 창원시 마산합포구 진북면 지산5길 80,055-220-5160,http://www.changwon.go.kr/town/jinbuk/main/main.jsp,0,
37,경상남도 ,공공,주민자치기관,진전면 주민센터,경상남도 창원시 마산합포구 진전면 대실로 155,055-220-5230,http://www.changwon.go.kr/town/jinjeon/main/main.jsp,0,
38,경상남도 ,공공,주민자치기관,현동 주민센터,경상남도 창원시 마산합포구 현동 383,055-220-5310,http://www.changwon.go.kr/town/hyeondong/main/main.jsp,0,
39,경상남도 ,공공,주민자치기관,가포동 주민센터,경상남도 창원시 마산합포구 가포해안길 33,055-220-5350,http://www.changwon.go.kr/town/gapo/main/main.jsp,0,
40,경상남도 ,공공,주민자치기관,월영동 주민센터,경상남도 창원시 마산합포구 월영남1길 13,055-220-5390,http://www.changwon.go.kr/town/wolyeong/main/main.jsp,0,
41,경상남도 ,공공,주민자치기관,문화동 주민센터,경상남도 창원시 마산합포구 문화남5길 36,055-220-5430,http://www.changwon.go.kr/town/munhwa/main/main.jsp,0,
42,경상남도 ,공공,주민자치기관,반월중앙동 주민센터,경상남도 창원시 마산합포구 중앙남5길 45,055-220-5521,http://www.changwon.go.kr/town/banjung/main/main.jsp,0,
43,경상남도 ,공공,주민자치기관,완월동 주민센터,경상남도 창원시 마산합포구 완월동11길 6,055-220-5560,http://www.changwon.go.kr/town/wanwol/main/main.jsp,0,
44,경상남도 ,공공,주민자치기관,자산동 주민센터,경상남도 창원시 마산합포구 자산동5길 1,055-220-5610,http://www.changwon.go.kr/town/jasan/main/main.jsp,0,
45,경상남도 ,공공,주민자치기관,교방동 주민센터,경상남도 창원시 마산합포구 교방동5길 18,055-220-5730,http://www.changwon.go.kr/town/gyobang/main/main.jsp,0,
46,경상남도 ,공공,주민자치기관,노산동 주민센터,경상남도 창원시 마산합포구 노산남6길 45,055-220-5770,http://www.changwon.go.kr/town/nosan/main/main.jsp,0,
47,경상남도 ,공공,주민자치기관,오동동 주민센터,경상남도 창원시 마산합포구 동서북4길 13,055-220-5650,http://www.changwon.go.kr/town/odong/main/main.jsp,0,
48,경상남도 ,공공,주민자치기관,합포동 주민센터,경상남도 창원시 마산합포구 허당로 31,055-220-5850,http://www.changwon.go.kr/town/happo/main/main.jsp,0,
49,경상남도 ,공공,주민자치기관,산호동 주민센터,경상남도 창원시 마산합포구 산호남로 60,055-220-5890,http://www.changwon.go.kr/town/sanho/main/main.jsp,0,
50,경상남도 ,공공,국가 및 지자체,진해구청,경상남도 창원시 진해구 진해대로 1101,055-548-2114,http://jinhae.changwon.go.kr/main/main.jsp,0,
51,경상남도 ,공공,주민자치기관,중앙동 주민센터,경상남도 창원시 진해구 충무로 69,055-548-6100,http://www.changwon.go.kr/town/jungang_j/main/main.jsp,0,
52,경상남도 ,공공,주민자치기관,태평동 주민센터,경상남도 창원시 진해구 태평로 26,055-548-6150,http://www.changwon.go.kr/town/taepyeong/main/main.jsp,0,
53,경상남도 ,공공,주민자치기관,충무동 주민센터,경상남도 창원시 진해구 중원로74번길 6,055-548-6200,http://www.changwon.go.kr/town/chungmu/main/main.jsp,0,
54,경상남도 ,공공,주민자치기관,여좌동 주민센터,경상남도 창원시 진해구 여명로 77,055-548-6250,http://www.changwon.go.kr/town/yeojwa/main/main.jsp,0,
55,경상남도 ,공공,주민자치기관,태백동 주민센터,경상남도 창원시 진해구 중초로9번길 38,055-548-6300,http://www.changwon.go.kr/town/taebaek/main/main.jsp,0,
56,경상남도 ,공공,주민자치기관,경화동 주민센터,경상남도 창원시 진해구 경화로8번길 5,055-548-6350,http://www.changwon.go.kr/town/gyeonghwa/main/main.jsp,0,
57,경상남도 ,공공,주민자치기관,병암동 주민센터,경상남도 창원시 진해구 경화로16번길 31,055-548-6400,http://www.changwon.go.kr/town/byeongam/main/main.jsp,0,
58,경상남도 ,공공,주민자치기관,석동 주민센터,경상남도 창원시 진해구 돌리로 3,055-548-6450,http://www.changwon.go.kr/town/seokdong/main/main.jsp,0,
59,경상남도 ,공공,주민자치기관,이동 주민센터,경상남도 창원시 진해구 냉천로12번길 9,055-548-6500,http://www.changwon.go.kr/town/idong/main/main.jsp,0,
60,경상남도 ,공공,주민자치기관,자은동 주민센터,경상남도 창원시 진해구 덕산로51번길 12,055-548-6550,http://www.changwon.go.kr/town/jaeun/main/main.jsp,0,
61,경상남도 ,공공,주민자치기관,덕산동 주민센터,경상남도 창원시 진해구 동진로157번길 5,055-548-6600,http://www.changwon.go.kr/town/deoksan/main/main.jsp,0,
62,경상남도 ,공공,주민자치기관,풍호동 주민센터,경상남도 창원시 진해구 진해대로1034번길 6,055-548-6650,http://www.changwon.go.kr/town/pungho/main/main.jsp,0,
63,경상남도 ,공공,주민자치기관,웅천동 주민센터,경상남도 창원시 진해구 웅천중로 59,055-548-6700,http://www.changwon.go.kr/town/ungcheon/main/main.jsp,0,
64,경상남도 ,공공,주민자치기관,웅동1동 주민센터,경상남도 창원시 진해구 웅동로57번가길 6,055-548-6750,http://www.changwon.go.kr/town/ungdong1/main/main.jsp,0,
65,경상남도 ,공공,주민자치기관,웅동2동 주민센터,경상남도 창원시 진해구 용재로 46,055-548-6800,http://www.changwon.go.kr/town/ungdong2/main/main.jsp,0,
66,경상남도 ,공공,국가 및 지자체,진주시청,경상남도 진주시 동진로 155,055-749-2114,http://www.jinju.go.kr/,0,
67,경상남도 ,공공,주민자치기관,문산읍 주민센터,경상남도 진주시 문산읍 동부로587번길 12,055-749-3001,http://www.jinju.go.kr/town/main/?sk_id=munsan,자료없음,
68,경상남도 ,공공,주민자치기관,내동면 주민센터,경상남도 진주시 내동면 순환로 389,055-749-3031,http://www.jinju.go.kr/town/main/?sk_id=nadong,,
69,경상남도 ,공공,주민자치기관,정촌면 주민센터,경상남도 진주시 정촌면 정촌로 57,055-749-3061,http://www.jinju.go.kr/town/main/?sk_id=jeongchon,,
70,경상남도 ,공공,주민자치기관,금곡면 주민센터,경상남도 진주시 금곡면 월아산로 140,055-749-3091,http://www.jinju.go.kr/town/main/?sk_id=geumgok,,
71,경상남도 ,공공,주민자치기관,진성면 주민센터,경상남도 진주시 진성면 동부로 1329,055-749-3121,http://www.jinju.go.kr/town/main/?sk_id=jinseong,,
72,경상남도 ,공공,주민자치기관,일반성면 주민센터,경상남도 진주시 일반성면 동부로1959번길 2,055-749-3151,http://www.jinju.go.kr/town/main/?sk_id=banseong1,,
73,경상남도 ,공공,주민자치기관,이반성면 주민센터,경상남도 진주시 이반성면 오봉산로 719,055-749-3181,http://www.jinju.go.kr/town/main/?sk_id=banseong2,,
74,경상남도 ,공공,주민자치기관,사봉면 주민센터,경상남도 진주시 사봉면 사군로 105,055-749-3701,http://www.jinju.go.kr/town/main/?sk_id=sabong,,
75,경상남도 ,공공,주민자치기관,지수면 주민센터,경상남도 진주시 지수면 지수로 483,055-749-3731,http://www.jinju.go.kr/town/main/?sk_id=jisu,,
76,경상남도 ,공공,주민자치기관,대곡면 주민센터,경상남도 진주시 대곡면 진의로 1094,055-749-3761,http://www.jinju.go.kr/town/main/?sk_id=daegok,,
77,경상남도 ,공공,주민자치기관,금산면 주민센터,경상남도 진주시 금산면 금산로 107,055-749-3791,http://www.jinju.go.kr/town/main/?sk_id=geumsan,,
78,경상남도 ,공공,주민자치기관,집현면 주민센터,경상남도 진주시 집현면 진산로 697,055-749-3825,http://www.jinju.go.kr/town/main/?sk_id=jibpyean,,
79,경상남도 ,공공,주민자치기관,미천면 주민센터,경상남도 진주시 미천면 오방로 731,055-749-3851,http://www.jinju.go.kr/town/main/?sk_id=micheon,,
80,경상남도 ,공공,주민자치기관,명석면 주민센터,경상남도 진주시 명석면 광제산로 37,055-749-3881,http://www.jinju.go.kr/town/main/?sk_id=myeongseak,,
81,경상남도 ,공공,주민자치기관,대평면 주민센터,경상남도 진주시 대평면 한들길 44,055-749-3911,http://www.jinju.go.kr/town/main/?sk_id=daepyeong,,
82,경상남도 ,공공,주민자치기관,수곡면 주민센터,경상남도 진주시 수곡면 곤수로 972,055-749-3941,http://www.jinju.go.kr/town/main/?sk_id=sugok,,
83,경상남도 ,공공,주민자치기관,천전동 주민센터,경상남도 진주시 망경남길 30,055-749-4001,http://www.jinju.go.kr/town/main/?sk_id=cheonjeon,,
84,경상남도 ,공공,주민자치기관,성북동 주민센터,경상남도 진주시 진주대로1143번길 3,055-749-4041,http://www.jinju.go.kr/town/main/?sk_id=seongbuk,,
85,경상남도 ,공공,주민자치기관,중앙동 주민센터,경상남도 진주시 진주대로1032번길 14,055-749-4081,http://www.jinju.go.kr/town/main/?sk_id=jungang,,
86,경상남도 ,공공,주민자치기관,상봉동 주민센터,경상남도 진주시 창렬로162번길 9,055-749-4121,http://www.jinju.go.kr/town/main/?sk_id=sangbong,,
87,경상남도 ,공공,주민자치기관,상대동 주민센터,경상남도 진주시 동진로 189,055-749-4161,http://www.jinju.go.kr/town/main/?sk_id=sangdae,,
88,경상남도 ,공공,주민자치기관,하대동 주민센터,경상남도 진주시 모덕로 305,055-749-4251,http://www.jinju.go.kr/town/main/?sk_id=hadae,,
89,경상남도 ,공공,주민자치기관,상평동 주민센터,경상남도 진주시 솔밭로80번길 18,055-749-4281,http://www.jinju.go.kr/town/main/?sk_id=sangpyeong,,
90,경상남도 ,공공,주민자치기관,초장동 주민센터,경상남도 진주시 초장로14번길 14,055-749-4401,http://www.jinju.go.kr/town/main/?sk_id=chojang,,
91,경상남도 ,공공,주민자치기관,평거동 주민센터,경상남도 진주시 평거로40번길 5,055-749-4431,http://www.jinju.go.kr/town/main/?sk_id=pyeongge,,
92,경상남도 ,공공,주민자치기관,신안동 주민센터,경상남도 진주시 진양호로 360,055-749-4461,http://www.jinju.go.kr/town/main/?sk_id=sinan,,
93,경상남도 ,공공,주민자치기관,이현동 주민센터,경상남도 진주시 평거로 287,055-749-4481,http://www.jinju.go.kr/town/main/?sk_id=ihyeon,,
94,경상남도 ,공공,주민자치기관,판문동 주민센터,경상남도 진주시 새평거로 55,055-749-4501,http://www.jinju.go.kr/town/main/?sk_id=panmun,,
95,경상남도 ,공공,주민자치기관,가호동 주민센터,경상남도 진주시 가좌길74번길 9,055-749-4531,http://www.jinju.go.kr/town/main/?sk_id=gaho,,
96,경상남도 ,공공,주민자치기관,충무공동 주민센터,경상남도 진주시 충의로 145,055-749-3971,http://www.jinju.go.kr/town/main/?sk_id=chungmu,,
97,경상남도 ,공공,국가 및 지자체,통영시청,경상남도 통영시 통영해안로 515,055-646-2111,http://www.tongyeong.go.kr/,0,
98,경상남도 ,공공,주민자치기관,산양읍 주민센터,경상남도 통영시 산양읍 산양일주로 1683-25,055-650-3500,http://www.tongyeong.go.kr/00001/00286/00289.web,자료없음,
99,경상남도 ,공공,주민자치기관,용남면 주민센터,경상남도 통영시 용남면 달포큰길 28,055-650-3520,http://www.tongyeong.go.kr/00001/00286/00312.web,0,
100,경상남도 ,공공,주민자치기관,도산면 주민센터,경상남도 통영시 도산면 도산일주로 34-10,055-650-3540,http://www.tongyeong.go.kr/00001/00286/00335.web,0,
101,경상남도 ,공공,주민자치기관,광도면 주민센터,경상남도 통영시 광도면 노산길 115,055-650-3560,http://www.tongyeong.go.kr/00001/00286/00358.web,0,
102,경상남도 ,공공,주민자치기관,욕지면 주민센터,경상남도 통영시 욕지면 중촌길 193,055-650-3580,http://www.tongyeong.go.kr/00001/00286/00381.web,0,
103,경상남도 ,공공,주민자치기관,한산면 주민센터,경상남도 통영시 한산면 한산일주로 844,055-650-3600,http://www.tongyeong.go.kr/00001/00286/00404.web,자료없음,
104,경상남도 ,공공,주민자치기관,사량면 주민센터,경상남도 통영시 사량면 상도일주로 1580-13,055-650-3620,http://www.tongyeong.go.kr/00001/00286/00427.web,자료없음,
105,경상남도 ,공공,주민자치기관,도천동 주민센터,경상남도 통영시 평인일주로 36,055-650-3760,http://www.tongyeong.go.kr/00001/00286/00450.web,0,
106,경상남도 ,공공,주민자치기관,명정동 주민센터,경상남도 통영시 충렬로 6,055-650-3660,http://www.tongyeong.go.kr/00001/00286/00473.web,0,
107,경상남도 ,공공,주민자치기관,중앙동 주민센터,경상남도 통영시 동문로 28-1,055-650-3680,http://www.tongyeong.go.kr/00001/00286/00496.web,0,
108,경상남도 ,공공,주민자치기관,정량동 주민센터,경상남도 통영시 장좌로 28,055-650-3700,http://www.tongyeong.go.kr/00001/00286/00519.web,0,
109,경상남도 ,공공,주민자치기관,북신동 주민센터,경상남도 통영시 여황로 403-6,055-650-3720,http://www.tongyeong.go.kr/00001/00286/00542.web,0,
110,경상남도 ,공공,주민자치기관,무전동 주민센터,경상남도 통영시 안개4길 53,055-650-3740,http://www.tongyeong.go.kr/00001/00286/00565.web,0,
111,경상남도 ,공공,주민자치기관,미수동 주민센터,경상남도 통영시 미수해안로 51-1,055-650-3800,http://www.tongyeong.go.kr/00001/00286/00588.web,0,
112,경상남도 ,공공,주민자치기관,봉평동 주민센터,경상남도 통영시 도남로 185,055-650-3840,http://www.tongyeong.go.kr/00001/00286/00611.web,0,
113,경상남도 ,공공,국가 및 지자체,사천시청,경상남도 사천시 용현면 시청로 77,055-831-2114,http://www.sacheon.go.kr/,0,
114,경상남도 ,공공,주민자치기관,사천읍 주민센터,경상남도 사천시 사천읍 무산로 21,055-831-5010,http://www.sacheon.go.kr/intro/01131/01681.web,자료없음,
115,경상남도 ,공공,주민자치기관,정동면 주민센터,경상남도 사천시 정동면 상정대로 2540-39,055-831-5050,http://www.sacheon.go.kr/intro/01131/02066.web,자료없음,
116,경상남도 ,공공,주민자치기관,사남면 주민센터,경상남도 사천시 사남면 진삼로 1108,055-831-5080,http://www.sacheon.go.kr/intro/01131/02067.web,자료없음,
117,경상남도 ,공공,주민자치기관,용현면 주민센터,경상남도 사천시 용현면 진삼로 637,055-831-5110,http://www.sacheon.go.kr/intro/01131/02068.web,자료없음,
118,경상남도 ,공공,주민자치기관,축동면 주민센터,경상남도 사천시 축동면 길평1길 20,055-831-5140,http://www.sacheon.go.kr/intro/01131/02069.web,자료없음,
119,경상남도 ,공공,주민자치기관,곤양면 주민센터,경상남도 사천시 곤양면 성내공원길 11,055-831-5170,http://www.sacheon.go.kr/intro/01131/02070.web,자료없음,
120,경상남도 ,공공,주민자치기관,곤명면 주민센터,경상남도 사천시 곤명면 원전새길 64,055-831-5200 ,http://www.sacheon.go.kr/intro/01131/02071.web,자료없음,
121,경상남도 ,공공,주민자치기관,서포면 주민센터,경상남도 사천시 서포면 자구로 465-17,055-831-5230 ,http://www.sacheon.go.kr/intro/01131/02072.web,자료없음,
122,경상남도 ,공공,주민자치기관,동서동 주민센터,경상남도 사천시 수남길 102,055-831-5260,http://www.sacheon.go.kr/intro/01131/02073.web,0,
123,경상남도 ,공공,주민자치기관,선구동 주민센터,경상남도 사천시 각산로 22,055-831-5290,http://www.sacheon.go.kr/intro/01131/02074.web,0,
124,경상남도 ,공공,주민자치기관,동서금동 주민센터,경상남도 사천시 동금로 27,055-831-5320,http://www.sacheon.go.kr/intro/01131/02075.web,자료없음,
125,경상남도 ,공공,주민자치기관,벌용동 주민센터,경상남도 사천시 벌용길 60,055-831-5350,http://www.sacheon.go.kr/intro/01131/02076.web,0,
126,경상남도 ,공공,주민자치기관,향촌동 주민센터,경상남도 사천시 향촌5길 28,055-831-5380 ,http://www.sacheon.go.kr/intro/01131/02077.web,자료없음,
127,경상남도 ,공공,주민자치기관,남양동 주민센터,경상남도 사천시 임내안길 65,055-831-5410,http://www.sacheon.go.kr/intro/01131/02078.web,자료없음,
128,경상남도 ,공공,국가 및 지자체,김해시청,경상남도 김해시 김해대로 2401,1577-9400,http://www.gimhae.go.kr/,0,
129,경상남도 ,공공,주민자치기관,진영읍 주민센터,경상남도 김해시 진영읍 여래로20번길 11,055-330-8561,http://www.gimhae.go.kr/town/main/?dong_code=5350047,자료없음,
130,경상남도 ,공공,주민자치기관,주촌면 주민센터,경상남도 김해시 주촌면 서부로1638번길 12,055-330-8531,http://www.gimhae.go.kr/town/main/?dong_code=5350078,0,
131,경상남도 ,공공,주민자치기관,진례면 주민센터,경상남도 김해시 진례면 진례로 241,055-330-8651,http://www.gimhae.go.kr/town/main/?dong_code=5350050,0,
132,경상남도 ,공공,주민자치기관,한림면 주민센터,경상남도 김해시 한림면 한림로 570,055-330-8683,http://www.gimhae.go.kr/town/main/?dong_code=5350051,자료없음,
133,경상남도 ,공공,주민자치기관,생림면 주민센터,경상남도 김해시 생림면 봉림로 40,055-330-8711,http://www.gimhae.go.kr/town/main/?dong_code=5350052,자료없음,
134,경상남도 ,공공,주민자치기관,상동면 주민센터,경상남도 김해시 상동면 상동로 554,055-330-8741,http://www.gimhae.go.kr/town/main/?dong_code=5350053,자료없음,
135,경상남도 ,공공,주민자치기관,대동면 주민센터,경상남도 김해시 대동면 대동로 610,055-330-8771,http://www.gimhae.go.kr/town/main/?dong_code=5350054,0,
136,경상남도 ,공공,주민자치기관,동상동 주민센터,경상남도 김해시 호계로517번길 8,055-330-8301,http://www.gimhae.go.kr/town/main/?dong_code=5350055,0,
137,경상남도 ,공공,주민자치기관,회현동 주민센터,경상남도 김해시 가락로63번길 33,055-330-8321,http://www.gimhae.go.kr/town/main/?dong_code=5350056,0,
138,경상남도 ,공공,주민자치기관,부원동 주민센터,경상남도 김해시 김해대로2371번길 24-16,055-330-8346,http://www.gimhae.go.kr/town/main/?dong_code=5350057,0,
139,경상남도 ,공공,주민자치기관,내외동 주민센터,경상남도 김해시 내외로 67,055-330-8381,http://www.gimhae.go.kr/town/main/?dong_code=5350058,0,
140,경상남도 ,공공,주민자치기관,북부동 주민센터,경상남도 김해시 해반천로 160,055-330-8401,http://www.gimhae.go.kr/town/main/?dong_code=5350059,0,
141,경상남도 ,공공,주민자치기관,칠산서부동 주민센터,경상남도 김해시 전하로208번길 7-13,055-330-8431,http://www.gimhae.go.kr/town/main/?dong_code=5350060,0,
142,경상남도 ,공공,주민자치기관,활천동 주민센터,경상남도 김해시 인제로11번길 51,055-330-8451,http://www.gimhae.go.kr/town/main/?dong_code=5350061,0,
143,경상남도 ,공공,주민자치기관,삼안동 주민센터,경상남도 김해시 활천로255번길 12,055-330-8481,http://www.gimhae.go.kr/town/main/?dong_code=5350062,0,
144,경상남도 ,공공,주민자치기관,불암동 주민센터,경상남도 김해시 활천로255번길 12,055-330-8481,http://www.gimhae.go.kr/town/main/?dong_code=5350062,0,
145,경상남도 ,공공,주민자치기관,장유1동 주민센터,경상남도 김해시 금관대로 579,055-330-8601,http://www.gimhae.go.kr/town/main/?dong_code=5350064,0,
146,경상남도 ,공공,주민자치기관,장유2동 주민센터,경상남도 김해시 능동로 43,055-330-7331,http://www.gimhae.go.kr/town/main/?dong_code=5350065,0,
147,경상남도 ,공공,주민자치기관,장유3동 주민센터,경상남도 김해시 관동로 25,055-330-7361,http://www.gimhae.go.kr/town/main/?dong_code=5350066,0,
148,경상남도 ,공공,국가 및 지자체,밀양시청,경상남도 밀양시 밀양대로 2047,055-359-5114,http://www.miryang.go.kr/,0,
149,경상남도 ,공공,주민자치기관,삼랑진읍 주민센터,경상남도 밀양시 삼랑진읍 외송중앙길 6,055-359-5801,http://www.miryang.go.kr/station/main/?sk_id=samrangjin,자료없음,
150,경상남도 ,공공,주민자치기관,하남읍 주민센터,경상남도 밀양시 하남읍 수산중앙로 53,055-359-5802,http://www.miryang.go.kr/station/main/?sk_id=hanam,자료없음,
151,경상남도 ,공공,주민자치기관,부북면 주민센터,경상남도 밀양시 부북면 부북로 28,055-359-5803,http://www.miryang.go.kr/station/main/?sk_id=bubuk,자료없음,
152,경상남도 ,공공,주민자치기관,상동면 주민센터,경상남도 김해시 상동면 상동로 554,055-330-8741,http://www.miryang.go.kr/station/main/?sk_id=sangdong,자료없음,
153,경상남도 ,공공,주민자치기관,산외면 주민센터,경상남도 밀양시 산외면 산외로 427,055-359-5805,http://www.miryang.go.kr/station/main/?sk_id=sanoe,0,
154,경상남도 ,공공,주민자치기관,산내면 주민센터,경상남도 밀양시 산내면 산내로 322,055-359-5806,http://www.miryang.go.kr/station/main/?sk_id=sannae,자료없음,
155,경상남도 ,공공,주민자치기관,단장면 주민센터,경상남도 밀양시 단장면 표충로 359,055-359-5807,http://www.miryang.go.kr/station/main/?sk_id=danjang,자료없음,
156,경상남도 ,공공,주민자치기관,상남면 주민센터,경상남도 밀양시 상남면 상남로 1031,055-359-5808,http://www.miryang.go.kr/station/main/?sk_id=sangnam,자료없음,
157,경상남도 ,공공,주민자치기관,초동면 주민센터,경상남도 밀양시 초동면 초동로 111,055-359-5809,http://www.miryang.go.kr/station/main/?sk_id=chodong,자료없음,
158,경상남도 ,공공,주민자치기관,무안면 주민센터,경상남도 밀양시 무안면 동부1길 13,055-359-5810,http://www.miryang.go.kr/station/main/?sk_id=muan,자료없음,
159,경상남도 ,공공,주민자치기관,청도면 주민센터,경상남도 밀양시 청도면 청도로 100,055-359-5811,http://www.miryang.go.kr/station/main/?sk_id=chodong,자료없음,
160,경상남도 ,공공,주민자치기관,내일동 주민센터,경상남도 밀양시 중앙로 346,055-359-5812,http://www.miryang.go.kr/station/main/?sk_id=naeil,0,
161,경상남도 ,공공,주민자치기관,내이동 주민센터,경상남도 밀양시 중앙로 425-4,055-359-5813,http://www.miryang.go.kr/station/main/?sk_id=naei,0,
162,경상남도 ,공공,주민자치기관,교동 주민센터,경상남도 밀양시 교동로 189,055-359-5814,http://www.miryang.go.kr/station/main/?sk_id=gyodong,0,
